ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Datos personalizados de Blocksy,Imágenes de variación de Blocksy,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Atributo por defecto 1,Atributo por defecto 2
3038,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,6,,,,Modelo,iPhone 13 Pro Max,,0,,,,,,
3039,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 14,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,7,,,,Modelo,iPhone 14,,0,,,,,,
3042,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,10,,,,Modelo,iPhone 14 Plus,,0,,,,,,
3040,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,8,,,,Modelo,iPhone 14 Pro,,0,,,,,,
3041,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,9,,,,Modelo,iPhone 14 Pro Max,,0,,,,,,
3043,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 15,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,11,,,,Modelo,iPhone 15,,0,,,,,,
3046,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 15 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,14,,,,Modelo,iPhone 15 Plus,,0,,,,,,
3044,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 15 Pro,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,12,,,,Modelo,iPhone 15 Pro,,0,,,,,,
3045,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 15 Pro Max,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,13,,,,Modelo,iPhone 15 Pro Max,,0,,,,,,
3047,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 16,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,15,,,,Modelo,iPhone 16,,0,,,,,,
3050,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,18,,,,Modelo,iPhone 16 Plus,,0,,,,,,
3048,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,16,,,,Modelo,iPhone 16 Pro,,0,,,,,,
3049,variation,,,Mica de Cristal Templado 9D Transparente - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0007,,,,,,17,,,,Modelo,iPhone 16 Pro Max,,0,,,,,,
2997,variation,,,Mica de cristal templado acabado mate - iPhone 12,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,1,,,,Modelo,iPhone 12,,0,,,,,,
2998,variation,,,Mica de cristal templado acabado mate - iPhone 12 Pro,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,2,,,,Modelo,iPhone 12 Pro,,0,,,,,,
2999,variation,,,Mica de cristal templado acabado mate - iPhone 12 Pro Max,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,3,,,,Modelo,iPhone 12 Pro Max,,0,,,,,,
3000,variation,,,Mica de cristal templado acabado mate - iPhone 13,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,4,,,,Modelo,iPhone 13,,0,,,,,,
3001,variation,,,Mica de cristal templado acabado mate - iPhone 13 Pro,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,5,,,,Modelo,iPhone 13 Pro,,0,,,,,,
3002,variation,,,Mica de cristal templado acabado mate - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,6,,,,Modelo,iPhone 13 Pro Max,,0,,,,,,
3003,variation,,,Mica de cristal templado acabado mate - iPhone 14,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,7,,,,Modelo,iPhone 14,,0,,,,,,
3006,variation,,,Mica de cristal templado acabado mate - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,10,,,,Modelo,iPhone 14 Plus,,0,,,,,,
3004,variation,,,Mica de cristal templado acabado mate - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,8,,,,Modelo,iPhone 14 Pro,,0,,,,,,
3005,variation,,,Mica de cristal templado acabado mate - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,9,,,,Modelo,iPhone 14 Pro Max,,0,,,,,,
3007,variation,,,Mica de cristal templado acabado mate - iPhone 15,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,11,,,,Modelo,iPhone 15,,0,,,,,,
3010,variation,,,Mica de cristal templado acabado mate - iPhone 15 Plus,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,14,,,,Modelo,iPhone 15 Plus,,0,,,,,,
3008,variation,,,Mica de cristal templado acabado mate - iPhone 15 Pro,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,12,,,,Modelo,iPhone 15 Pro,,0,,,,,,
3009,variation,,,Mica de cristal templado acabado mate - iPhone 15 Pro Max,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,13,,,,Modelo,iPhone 15 Pro Max,,0,,,,,,
3011,variation,,,Mica de cristal templado acabado mate - iPhone 16,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,15,,,,Modelo,iPhone 16,,0,,,,,,
3014,variation,,,Mica de cristal templado acabado mate - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,18,,,,Modelo,iPhone 16 Plus,,0,,,,,,
3012,variation,,,Mica de cristal templado acabado mate - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,16,,,,Modelo,iPhone 16 Pro,,0,,,,,,
3013,variation,,,Mica de cristal templado acabado mate - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0005,,,,,,17,,,,Modelo,iPhone 16 Pro Max,,0,,,,,,
3015,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 12,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,1,,,,Modelo,iPhone 12,,0,,,,,,
3016,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 12 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,2,,,,Modelo,iPhone 12 Pro,,0,,,,,,
3017,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 12 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,3,,,,Modelo,iPhone 12 Pro Max,,0,,,,,,
3018,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 13,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,4,,,,Modelo,iPhone 13,,0,,,,,,
3019,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 13 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,5,,,,Modelo,iPhone 13 Pro,,0,,,,,,
3020,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,6,,,,Modelo,iPhone 13 Pro Max,,0,,,,,,
3021,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,7,,,,Modelo,iPhone 14,,0,,,,,,
3024,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,10,,,,Modelo,iPhone 14 Plus,,0,,,,,,
3022,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,8,,,,Modelo,iPhone 14 Pro,,0,,,,,,
3023,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,9,,,,Modelo,iPhone 14 Pro Max,,0,,,,,,
3025,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,11,,,,Modelo,iPhone 15,,0,,,,,,
3028,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,14,,,,Modelo,iPhone 15 Plus,,0,,,,,,
3026,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,12,,,,Modelo,iPhone 15 Pro,,0,,,,,,
3027,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15 Pro Max,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,13,,,,Modelo,iPhone 15 Pro Max,,0,,,,,,
3029,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,15,,,,Modelo,iPhone 16,,0,,,,,,
3032,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,18,,,,Modelo,iPhone 16 Plus,,0,,,,,,
3030,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,16,,,,Modelo,iPhone 16 Pro,,0,,,,,,
3031,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,17,,,,Modelo,iPhone 16 Pro Max,,0,,,,,,
3578,variation,,,"Protector de cámara individual de cerámica - iPhone 12 Pro, Gold",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-13.jpeg,,,IUKU0012,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro,,0,Color,Gold,,0,,
3577,variation,,,"Protector de cámara individual de cerámica - iPhone 12 Pro, Negro",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-15.jpeg,,,IUKU0012,,,,,,9,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro,,0,Color,Negro,,0,,
3576,variation,,,"Protector de cámara individual de cerámica - iPhone 12 Pro, Plateado",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-14.jpeg,,,IUKU0012,,,,,,8,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro,,0,Color,Plateado,,0,,
3581,variation,,,"Protector de cámara individual de cerámica - iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max, Gold",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-13.jpeg,,,IUKU0012,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max,,0,Color,Gold,,0,,
3580,variation,,,"Protector de cámara individual de cerámica - iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max, Negro",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-15.jpeg,,,IUKU0012,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max,,0,Color,Negro,,0,,
3579,variation,,,"Protector de cámara individual de cerámica - iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max, Plateado",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-14.jpeg,,,IUKU0012,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max / 15 Pro Max / 16 Pro Max,,0,Color,Plateado,,0,,
3584,variation,,,"Protector de cámara individual de cerámica - iPhone 14 / 15 / 16 / 16 Plus, Gold",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-13.jpeg,,,IUKU0012,,,,,,7,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 / 15 / 16 / 16 Plus,,0,Color,Gold,,0,,
3583,variation,,,"Protector de cámara individual de cerámica - iPhone 14 / 15 / 16 / 16 Plus, Negro",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-15.jpeg,,,IUKU0012,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 / 15 / 16 / 16 Plus,,0,Color,Negro,,0,,
3582,variation,,,"Protector de cámara individual de cerámica - iPhone 14 / 15 / 16 / 16 Plus, Plateado",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-14.jpeg,,,IUKU0012,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 / 15 / 16 / 16 Plus,,0,Color,Plateado,,0,,
3051,variation,,,Protector de cristal templado para módulo de cámara - iPhone 12,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,1,,,,Modelo,iPhone 12,,0,,,,,,
3052,variation,,,Protector de cristal templado para módulo de cámara - iPhone 12 Pro / 12 Pro Max,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,3,,,,Modelo,iPhone 12 Pro / 12 Pro Max,,0,,,,,,
3053,variation,,,Protector de cristal templado para módulo de cámara - iPhone 13,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,5,,,,Modelo,iPhone 13,,0,,,,,,
3054,variation,,,Protector de cristal templado para módulo de cámara - iPhone 13 Pro / 13 Pro Max,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,7,,,,Modelo,iPhone 13 Pro / 13 Pro Max,,0,,,,,,
3055,variation,,,Protector de cristal templado para módulo de cámara - iPhone 14 / 14 Plus,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,9,,,,Modelo,iPhone 14 / 14 Plus,,0,,,,,,
3056,variation,,,Protector de cristal templado para módulo de cámara - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,11,,,,Modelo,iPhone 14 Pro,,0,,,,,,
3057,variation,,,Protector de cristal templado para módulo de cámara - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,13,,,,Modelo,iPhone 14 Pro Max,,0,,,,,,
3058,variation,,,Protector de cristal templado para módulo de cámara - iPhone 15 / 15 Plus,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,15,,,,Modelo,iPhone 15 / 15 Plus,,0,,,,,,
3059,variation,,,Protector de cristal templado para módulo de cámara - iPhone 15 Pro,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,17,,,,Modelo,iPhone 15 Pro,,0,,,,,,
3060,variation,,,Protector de cristal templado para módulo de cámara - iPhone 15 Pro Max,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,19,,,,Modelo,iPhone 15 Pro Max,,0,,,,,,
3061,variation,,,Protector de cristal templado para módulo de cámara - iPhone 16,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,21,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16,,0,,,,,,
3566,variation,,,Protector de cristal templado para módulo de cámara - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,28,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Plus,,0,,,,,,
3062,variation,,,Protector de cristal templado para módulo de cámara - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,23,,,,Modelo,iPhone 16 Pro,,0,,,,,,
3565,variation,,,Protector de cristal templado para módulo de cámara - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,14,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,26,,,,Modelo,iPhone 16 Pro Max,,0,,,,,,
