id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant,gtin,quantity_to_sell_on_facebook,custom_label_4,rich_text_description,internal_label,external_update_time,external_variant_id, is_woo_all_products_sync
IUKU0019_7497,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+Plus&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346941,7497,
IUKU0019_7496,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346941,7496,
IUKU0019_7495,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+e&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346941,7495,
IUKU0019_7494,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Pro+Max&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346941,7494,
IUKU0019_7493,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Pro&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346941,7493,
IUKU0019_7492,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Plus&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7492,
IUKU0019_7491,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7491,
IUKU0019_7490,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+17+Pro+Max&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7490,
IUKU0019_7489,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+17+Pro&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7489,
IUKU0019_7488,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+17&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7488,
IUKU0019_7487,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+17+Air&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7487,
IUKU0019_7486,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+Pro+Max&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,"1","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7486,
IUKU0019_7485,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+Pro&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,"1","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7485,
IUKU0019_7484,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+Plus&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7484,
IUKU0019_7483,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,"3","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346940,7483,
IUKU0019_7482,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+16+e&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346939,7482,
IUKU0019_7481,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Pro+Max&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,"1","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346939,7481,
IUKU0019_7480,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Pro&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,"1","https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346938,7480,
IUKU0019_7479,"Funda Hielo Seco","Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.",https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-2.jpeg,https://iuku.store/tienda/funda-hielo-seco/?attribute_modelo=iPhone+15+Plus&attribute_color=Q+Pink,"FUNDA","iuku","299MXN","in stock",IUKU0019_7196,,"https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-7.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-1.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-11.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-8.jpeg,https://iuku.store/wp-content/uploads/2025/05/Jelly-Candy-3.jpeg","/","249MXN",new,"published",,"Q Pink",,,"2353",,,,,"https://iuku.store/fbcollection/","<span class='OYPEnA font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none'>Fabricada en dos partes, el interno en plástico rígido con acabado en color solido y el exterior en plástico acabado mate con textura gomosa antideslizante. Diseñada para resistir caídas de alto impacto sin perder el carácter. Compatible con MagSafe; ideal para vestir elegante, viajes complicados, y caídas inesperadas.</span>",['no_shipping_class'],1759346937,7479,
